v8-version,6,1,534,48,0
code-creation,Builtin,5,19638,0x1c1776c3f680,1018,"InterpreterEntryTrampoline"
code-creation,Builtin,5,19643,0x1c1776c3fa80,185,"InterpreterPushArgsThenCall"
code-creation,Builtin,5,19648,0x1c1776c3fb40,193,"InterpreterPushUndefinedAndArgsThenCall"
code-creation,Builtin,5,19653,0x1c1776c3fc20,185,"InterpreterPushArgsThenCallFunction"
code-creation,Builtin,5,19657,0x1c1776c3fce0,193,"InterpreterPushUndefinedAndArgsThenCallFunction"
code-creation,Builtin,5,19662,0x1c1776c3fdc0,190,"InterpreterPushArgsThenCallWithFinalSpread"
code-creation,Builtin,5,19667,0x1c1776c3fe80,180,"InterpreterPushArgsThenConstruct"
code-creation,Builtin,5,19672,0x1c1776c3ff40,189,"InterpreterPushArgsThenConstructFunction"
code-creation,Builtin,5,19677,0x1c1776c40000,186,"InterpreterPushArgsThenConstructArray"
code-creation,Builtin,5,19681,0x1c1776c400c0,185,"InterpreterPushArgsThenConstructWithFinalSpread"
code-creation,Builtin,5,19687,0x1c1776c40180,212,"InterpreterEnterBytecodeAdvance"
code-creation,Builtin,5,19692,0x1c1776c40260,147,"InterpreterEnterBytecodeDispatch"
code-creation,Builtin,5,19697,0x1c1776c40300,172,"InterpreterOnStackReplacement"
code-creation,Builtin,5,19701,0x1c1776c403c0,713,"CheckOptimizationMarker"
code-creation,Builtin,5,19706,0x1c1776c406a0,315,"InstantiateAsmJs"
code-creation,Builtin,5,19720,0x1c1776c407e0,206,"MarkCodeAsToBeExecutedOnce"
code-creation,Builtin,5,19726,0x1c1776c408c0,206,"MarkCodeAsExecutedOnce"
code-creation,Builtin,5,19731,0x1c1776c409a0,197,"MarkCodeAsExecutedTwice"
code-creation,Builtin,5,19736,0x1c1776c40a80,184,"NotifyDeoptimized"
code-creation,Builtin,5,19741,0x1c1776c40b40,189,"NotifySoftDeoptimized"
code-creation,Builtin,5,19745,0x1c1776c40c00,189,"NotifyLazyDeoptimized"
code-creation,Builtin,5,19750,0x1c1776c40cc0,141,"NotifyBuiltinContinuation"
code-creation,Builtin,5,19755,0x1c1776c40d60,133,"ContinueToCodeStubBuiltin"
code-creation,Builtin,5,19760,0x1c1776c40e00,141,"ContinueToCodeStubBuiltinWithResult"
code-creation,Builtin,5,19764,0x1c1776c40ea0,137,"ContinueToJavaScriptBuiltin"
code-creation,Builtin,5,19769,0x1c1776c40f40,145,"ContinueToJavaScriptBuiltinWithResult"
code-creation,Builtin,5,19774,0x1c1776c40fe0,167,"OnStackReplacement"
code-creation,Builtin,5,19778,0x1c1776c410a0,134,"HandleApiCall"
code-creation,Builtin,5,19783,0x1c1776c41140,125,"AllocateInNewSpace"
code-creation,Builtin,5,19787,0x1c1776c411c0,132,"AllocateInOldSpace"
code-creation,Builtin,5,19792,0x1c1776c41260,775,"CopyFastSmiOrObjectElements"
code-creation,Builtin,5,19797,0x1c1776c41580,588,"GrowFastDoubleElements"
code-creation,Builtin,5,19801,0x1c1776c417e0,560,"GrowFastSmiOrObjectElements"
code-creation,Builtin,5,19806,0x1c1776c41a20,379,"NewUnmappedArgumentsElements"
code-creation,Builtin,5,19812,0x1c1776c41ba0,211,"FrameDropperTrampoline"
code-creation,Builtin,5,19816,0x1c1776c41c80,158,"HandleDebuggerStatement"
code-creation,Builtin,5,19821,0x1c1776c41d20,162,"Return_DebugBreak"
code-creation,Builtin,5,19827,0x1c1776c41de0,173,"Slot_DebugBreak"
code-creation,Builtin,5,19832,0x1c1776c41ea0,298,"NonPrimitiveToPrimitive_String"
code-creation,Builtin,5,19836,0x1c1776c41fe0,211,"ToName"
code-creation,Builtin,5,19841,0x1c1776c420c0,270,"ToPrimitiveToString"
code-creation,Builtin,5,19846,0x1c1776c421e0,614,"ToInteger"
code-creation,Builtin,5,19851,0x1c1776c42460,260,"ClassOf"
code-creation,Builtin,5,19857,0x1c1776c42580,260,"Typeof"
code-creation,Builtin,5,19861,0x1c1776c426a0,175,"GetSuperConstructor"
code-creation,Builtin,5,19866,0x1c1776c42760,208,"ToBooleanLazyDeoptContinuation"
code-creation,Builtin,5,19871,0x1c1776c42840,1911,"LoadICProtoArray"
code-creation,Builtin,5,19876,0x1c1776c42fc0,1943,"LoadICProtoArrayThrowIfNonexistent"
code-creation,Builtin,5,19881,0x1c1776c43760,6745,"KeyedLoadIC_Megamorphic"
code-creation,Builtin,5,19886,0x1c1776c451c0,136,"KeyedLoadIC_Miss"
code-creation,Handler,4,19891,0x1c1776c45260,136,"An IC handler from the snapshot"
code-creation,Handler,4,19896,0x1c1776c45300,995,"An IC handler from the snapshot"
code-creation,Builtin,5,19901,0x1c1776c45700,17216,"KeyedStoreIC_Megamorphic"
code-creation,Builtin,5,19907,0x1c1776c49a40,17572,"KeyedStoreIC_Megamorphic_Strict"
code-creation,Builtin,5,19912,0x1c1776c4df00,140,"KeyedStoreIC_Miss"
code-creation,Handler,4,19917,0x1c1776c4dfa0,140,"An IC handler from the snapshot"
code-creation,Builtin,5,19922,0x1c1776c4e040,136,"LoadGlobalIC_Miss"
code-creation,Handler,4,19927,0x1c1776c4e0e0,136,"An IC handler from the snapshot"
code-creation,Builtin,5,19932,0x1c1776c4e180,299,"LoadField"
code-creation,Handler,4,19937,0x1c1776c4e2c0,196,"An IC handler from the snapshot"
code-creation,Builtin,5,19942,0x1c1776c4e3a0,120,"LoadIC_Getter_ForDeopt"
code-creation,Builtin,5,19947,0x1c1776c4e420,136,"LoadIC_Miss"
code-creation,Handler,4,19952,0x1c1776c4e4c0,136,"An IC handler from the snapshot"
code-creation,Builtin,5,19957,0x1c1776c4e560,3080,"LoadIC_Uninitialized"
code-creation,Builtin,5,19961,0x1c1776c4f180,140,"StoreIC_Miss"
code-creation,Builtin,5,19966,0x1c1776c4f220,123,"StoreIC_Setter_ForDeopt"
code-creation,Builtin,5,19971,0x1c1776c4f2a0,3992,"StoreIC_Uninitialized"
code-creation,Builtin,5,19976,0x1c1776c50240,4328,"StoreICStrict_Uninitialized"
code-creation,Builtin,5,19981,0x1c1776c51340,1071,"DeleteProperty"
code-creation,Builtin,5,19986,0x1c1776c51780,171,"ArrayForEachLoopEagerDeoptContinuation"
code-creation,Builtin,5,20038,0x1c1776c51840,171,"ArrayForEachLoopLazyDeoptContinuation"
tick,0x7fffb4f7147e,20058,0,0x0,4
code-creation,Builtin,5,20072,0x1c1776c51900,171,"ArrayMapLoopEagerDeoptContinuation"
code-creation,Builtin,5,20078,0x1c1776c519c0,383,"ArrayMapLoopLazyDeoptContinuation"
code-creation,Builtin,5,20083,0x1c1776c51b40,1004,"CreateGeneratorObject"
code-creation,LoadIC,11,20087,0x1c1776c51f40,2711,"A load IC from the snapshot"
code-creation,Builtin,5,20092,0x1c1776c529e0,2667,"LoadIC_Noninlined"
code-creation,LoadIC,11,20096,0x1c1776c53460,124,"A load IC from the snapshot"
code-creation,KeyedLoadIC,13,20101,0x1c1776c534e0,4219,"A keyed load IC from the snapshot"
code-creation,KeyedLoadIC,13,20106,0x1c1776c54560,124,"A keyed load IC from the snapshot"
code-creation,StoreIC,14,20110,0x1c1776c545e0,7096,"A store IC from the snapshot"
code-creation,StoreIC,14,20114,0x1c1776c561a0,124,"A store IC from the snapshot"
code-creation,StoreIC,14,20118,0x1c1776c56220,7096,"A store IC from the snapshot"
code-creation,StoreIC,14,20123,0x1c1776c57de0,124,"A store IC from the snapshot"
code-creation,KeyedStoreIC,16,20128,0x1c1776c57e60,7332,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,16,20133,0x1c1776c59b20,124,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,16,20137,0x1c1776c59ba0,7332,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,16,20141,0x1c1776c5b860,124,"A keyed store IC from the snapshot"
code-creation,LoadGlobalIC,12,20146,0x1c1776c5b8e0,3591,"A load global IC from the snapshot"
code-creation,LoadGlobalIC,12,20150,0x1c1776c5c700,3543,"A load global IC from the snapshot"
code-creation,LoadGlobalIC,12,20154,0x1c1776c5d4e0,124,"A load global IC from the snapshot"
code-creation,LoadGlobalIC,12,20159,0x1c1776c5d560,124,"A load global IC from the snapshot"
code-creation,Builtin,5,20163,0x1c1776c5d5e0,134,"NumberPrototypeToLocaleString"
code-creation,Builtin,5,20169,0x1c1776c5d680,704,"Multiply"
code-creation,Builtin,5,20173,0x1c1776c5d940,382,"BitwiseAnd"
code-creation,Builtin,5,20177,0x1c1776c5dac0,382,"BitwiseOr"
code-creation,Builtin,5,20181,0x1c1776c5dc40,382,"BitwiseXor"
code-creation,Builtin,5,20185,0x1c1776c5ddc0,394,"ShiftLeft"
code-creation,Builtin,5,20190,0x1c1776c5df60,394,"ShiftRight"
code-creation,Builtin,5,20194,0x1c1776c5e100,549,"ShiftRightLogical"
code-creation,Builtin,5,20199,0x1c1776c5e340,834,"LessThanOrEqual"
code-creation,Builtin,5,20203,0x1c1776c5e6a0,834,"GreaterThanOrEqual"
code-creation,Builtin,5,20208,0x1c1776c5ea00,411,"StrictEqual"
code-creation,Builtin,5,20212,0x1c1776c5eba0,379,"OrdinaryHasInstance"
code-creation,Builtin,5,20217,0x1c1776c5ed20,502,"InstanceOf"
code-creation,Builtin,5,20222,0x1c1776c5ef20,2059,"ForInFilter"
code-creation,Builtin,5,20227,0x1c1776c5f740,2091,"ForInNext"
code-creation,Builtin,5,20232,0x1c1776c5ff80,500,"ForInPrepare"
code-creation,Builtin,5,20237,0x1c1776c60180,6428,"PromiseFinally"
code-creation,Builtin,5,20242,0x1c1776c61aa0,10456,"PromiseThenFinally"
code-creation,Builtin,5,20247,0x1c1776c64380,10456,"PromiseCatchFinally"
code-creation,Builtin,5,20252,0x1c1776c66c60,124,"PromiseValueThunkFinally"
code-creation,Builtin,5,20257,0x1c1776c66ce0,151,"PromiseThrowerFinally"
code-creation,Builtin,5,20261,0x1c1776c66d80,267,"RegExpPrototypeDotAllGetter"
code-creation,Builtin,5,20266,0x1c1776c66ea0,134,"StringPrototypeLocaleCompare"
code-creation,Builtin,5,20271,0x1c1776c66f40,246,"WasmCompileLazy"
code-creation,Builtin,5,20276,0x1c1776c67040,124,"WasmStackGuard"
code-creation,Builtin,5,20281,0x1c1776c670c0,144,"ThrowWasmTrapUnreachable"
code-creation,Builtin,5,20286,0x1c1776c67160,144,"ThrowWasmTrapMemOutOfBounds"
code-creation,Builtin,5,20291,0x1c1776c67200,144,"ThrowWasmTrapDivByZero"
code-creation,Builtin,5,20296,0x1c1776c672a0,144,"ThrowWasmTrapDivUnrepresentable"
code-creation,Builtin,5,20301,0x1c1776c67340,144,"ThrowWasmTrapRemByZero"
code-creation,Builtin,5,20306,0x1c1776c673e0,144,"ThrowWasmTrapFloatUnrepresentable"
code-creation,Builtin,5,20311,0x1c1776c67480,144,"ThrowWasmTrapFuncInvalid"
code-creation,Builtin,5,20315,0x1c1776c67520,144,"ThrowWasmTrapFuncSigMismatch"
code-creation,Builtin,5,20333,0x1c1776c675c0,134,"NumberFormatPrototypeFormatToParts"
code-creation,BytecodeHandler,2,20400,0x1c1776c67660,128,"Wide"
code-creation,BytecodeHandler,2,20407,0x1c1776c676e0,128,"ExtraWide"
code-creation,BytecodeHandler,2,20411,0x1c1776c67760,164,"LdaZero"
code-creation,BytecodeHandler,2,20416,0x1c1776c67820,168,"LdaSmi"
code-creation,BytecodeHandler,2,20421,0x1c1776c678e0,172,"LdaUndefined"
code-creation,BytecodeHandler,2,20425,0x1c1776c679a0,172,"LdaNull"
code-creation,BytecodeHandler,2,20430,0x1c1776c67a60,172,"LdaTheHole"
code-creation,BytecodeHandler,2,20435,0x1c1776c67b20,124,"LdaTrue"
code-creation,BytecodeHandler,2,20439,0x1c1776c67ba0,124,"LdaFalse"
code-creation,BytecodeHandler,2,20444,0x1c1776c67c20,172,"LdaConstant"
code-creation,BytecodeHandler,2,20448,0x1c1776c67ce0,3988,"LdaGlobal"
code-creation,BytecodeHandler,2,20453,0x1c1776c68c80,3820,"LdaGlobalInsideTypeof"
code-creation,BytecodeHandler,2,20458,0x1c1776c69b80,267,"StaGlobalSloppy"
code-creation,BytecodeHandler,2,20463,0x1c1776c69ca0,267,"StaGlobalStrict"
code-creation,BytecodeHandler,2,20468,0x1c1776c69dc0,140,"PushContext"
code-creation,BytecodeHandler,2,20472,0x1c1776c69e60,136,"PopContext"
code-creation,BytecodeHandler,2,20477,0x1c1776c69f00,224,"LdaContextSlot"
code-creation,BytecodeHandler,2,20483,0x1c1776c69f00,224,"LdaImmutableContextSlot"
code-creation,BytecodeHandler,2,20488,0x1c1776c69fe0,176,"LdaCurrentContextSlot"
code-creation,BytecodeHandler,2,20492,0x1c1776c69fe0,176,"LdaImmutableCurrentContextSlot"
code-creation,BytecodeHandler,2,20497,0x1c1776c6a0a0,244,"StaContextSlot"
code-creation,BytecodeHandler,2,20500,0x1c1776c6a1a0,196,"StaCurrentContextSlot"
code-creation,BytecodeHandler,2,20505,0x1c1776c6a280,231,"LdaLookupSlot"
code-creation,BytecodeHandler,2,20509,0x1c1776c6a380,339,"LdaLookupContextSlot"
code-creation,BytecodeHandler,2,20514,0x1c1776c6a4e0,4032,"LdaLookupGlobalSlot"
code-creation,BytecodeHandler,2,20519,0x1c1776c6b4a0,231,"LdaLookupSlotInsideTypeof"
code-creation,BytecodeHandler,2,20524,0x1c1776c6b5a0,339,"LdaLookupContextSlotInsideTypeof"
code-creation,BytecodeHandler,2,20530,0x1c1776c6b700,3968,"LdaLookupGlobalSlotInsideTypeof"
code-creation,BytecodeHandler,2,20535,0x1c1776c6c680,347,"StaLookupSlot"
code-creation,BytecodeHandler,2,20540,0x1c1776c6c7e0,132,"Ldar"
code-creation,BytecodeHandler,2,20544,0x1c1776c6c880,132,"Star"
code-creation,BytecodeHandler,2,20549,0x1c1776c6c920,144,"Mov"
code-creation,BytecodeHandler,2,20554,0x1c1776c6c9c0,3231,"LdaNamedProperty"
code-creation,BytecodeHandler,2,20559,0x1c1776c6d660,287,"LdaKeyedProperty"
code-creation,BytecodeHandler,2,20563,0x1c1776c6d780,224,"LdaModuleVariable"
code-creation,BytecodeHandler,2,20568,0x1c1776c6d860,375,"StaModuleVariable"
code-creation,BytecodeHandler,2,20573,0x1c1776c6d9e0,267,"StaNamedPropertySloppy"
code-creation,BytecodeHandler,2,20577,0x1c1776c6db00,267,"StaNamedPropertyStrict"
code-creation,BytecodeHandler,2,20582,0x1c1776c6dc20,267,"StaNamedOwnProperty"
code-creation,BytecodeHandler,2,20587,0x1c1776c6dd40,263,"StaKeyedPropertySloppy"
code-creation,BytecodeHandler,2,20592,0x1c1776c6de60,263,"StaKeyedPropertyStrict"
code-creation,BytecodeHandler,2,20597,0x1c1776c6df80,291,"StaDataPropertyInLiteral"
code-creation,BytecodeHandler,2,20607,0x1c1776c6e0c0,255,"CollectTypeProfile"
code-creation,BytecodeHandler,2,20612,0x1c1776c6e1c0,1024,"Add"
code-creation,BytecodeHandler,2,20617,0x1c1776c6e5c0,1116,"Sub"
code-creation,BytecodeHandler,2,20621,0x1c1776c6ea20,1204,"Mul"
code-creation,BytecodeHandler,2,20626,0x1c1776c6eee0,1160,"Div"
code-creation,BytecodeHandler,2,20630,0x1c1776c6f380,1160,"Mod"
code-creation,BytecodeHandler,2,20635,0x1c1776c6f820,872,"BitwiseOr"
code-creation,BytecodeHandler,2,20640,0x1c1776c6fba0,872,"BitwiseXor"
code-creation,BytecodeHandler,2,20645,0x1c1776c6ff20,872,"BitwiseAnd"
code-creation,BytecodeHandler,2,20650,0x1c1776c702a0,884,"ShiftLeft"
code-creation,BytecodeHandler,2,20654,0x1c1776c70620,884,"ShiftRight"
code-creation,BytecodeHandler,2,20659,0x1c1776c709a0,1112,"ShiftRightLogical"
code-creation,BytecodeHandler,2,20672,0x1c1776c70e00,848,"AddSmi"
code-creation,BytecodeHandler,2,20677,0x1c1776c71160,928,"SubSmi"
code-creation,BytecodeHandler,2,20682,0x1c1776c71500,976,"MulSmi"
code-creation,BytecodeHandler,2,20687,0x1c1776c718e0,1016,"DivSmi"
code-creation,BytecodeHandler,2,20692,0x1c1776c71ce0,948,"ModSmi"
code-creation,BytecodeHandler,2,20696,0x1c1776c720a0,552,"BitwiseOrSmi"
code-creation,BytecodeHandler,2,20701,0x1c1776c722e0,552,"BitwiseXorSmi"
code-creation,BytecodeHandler,2,20706,0x1c1776c72520,552,"BitwiseAndSmi"
code-creation,BytecodeHandler,2,20711,0x1c1776c72760,556,"ShiftLeftSmi"
code-creation,BytecodeHandler,2,20716,0x1c1776c729a0,556,"ShiftRightSmi"
code-creation,BytecodeHandler,2,20722,0x1c1776c72be0,772,"ShiftRightLogicalSmi"
code-creation,BytecodeHandler,2,20727,0x1c1776c72f00,708,"Inc"
code-creation,BytecodeHandler,2,20732,0x1c1776c731e0,716,"Dec"
code-creation,BytecodeHandler,2,20737,0x1c1776c734c0,276,"ToBooleanLogicalNot"
code-creation,BytecodeHandler,2,20742,0x1c1776c735e0,144,"LogicalNot"
code-creation,BytecodeHandler,2,20747,0x1c1776c73680,348,"TypeOf"
code-creation,BytecodeHandler,2,20752,0x1c1776c737e0,231,"DeletePropertyStrict"
code-creation,BytecodeHandler,2,20757,0x1c1776c738e0,223,"DeletePropertySloppy"
code-creation,BytecodeHandler,2,20762,0x1c1776c739c0,223,"GetSuperConstructor"
code-creation,BytecodeHandler,2,20767,0x1c1776c73aa0,1196,"CallAnyReceiver"
code-creation,BytecodeHandler,2,20772,0x1c1776c73f60,1196,"CallProperty"
code-creation,BytecodeHandler,2,20776,0x1c1776c74420,271,"CallProperty0"
code-creation,BytecodeHandler,2,20781,0x1c1776c74540,291,"CallProperty1"
code-creation,BytecodeHandler,2,20786,0x1c1776c74680,307,"CallProperty2"
code-creation,BytecodeHandler,2,20791,0x1c1776c747c0,1340,"CallUndefinedReceiver"
code-creation,BytecodeHandler,2,20795,0x1c1776c74d00,263,"CallUndefinedReceiver0"
code-creation,BytecodeHandler,2,20800,0x1c1776c74e20,283,"CallUndefinedReceiver1"
code-creation,BytecodeHandler,2,20805,0x1c1776c74f40,299,"CallUndefinedReceiver2"
code-creation,BytecodeHandler,2,20810,0x1c1776c75080,223,"CallWithSpread"
code-creation,BytecodeHandler,2,20814,0x1c1776c75160,235,"CallRuntime"
code-creation,BytecodeHandler,2,20819,0x1c1776c75260,267,"CallRuntimeForPair"
code-creation,BytecodeHandler,2,20824,0x1c1776c75380,231,"CallJSRuntime"
code-creation,BytecodeHandler,2,20829,0x1c1776c75480,2029,"InvokeIntrinsic"
code-creation,BytecodeHandler,2,20833,0x1c1776c75c80,1372,"Construct"
code-creation,BytecodeHandler,2,20838,0x1c1776c761e0,267,"ConstructWithSpread"
code-creation,BytecodeHandler,2,20843,0x1c1776c76300,2744,"TestEqual"
code-creation,BytecodeHandler,2,20847,0x1c1776c76dc0,1115,"TestEqualStrict"
code-creation,BytecodeHandler,2,20852,0x1c1776c77220,1504,"TestLessThan"
code-creation,BytecodeHandler,2,20857,0x1c1776c77800,1504,"TestGreaterThan"
code-creation,BytecodeHandler,2,20862,0x1c1776c77de0,1504,"TestLessThanOrEqual"
code-creation,BytecodeHandler,2,20867,0x1c1776c783c0,1504,"TestGreaterThanOrEqual"
code-creation,BytecodeHandler,2,20872,0x1c1776c789a0,491,"TestEqualStrictNoFeedback"
code-creation,BytecodeHandler,2,20877,0x1c1776c78ba0,672,"TestInstanceOf"
code-creation,BytecodeHandler,2,20882,0x1c1776c78e40,2115,"TestIn"
code-creation,BytecodeHandler,2,20887,0x1c1776c796a0,164,"TestUndetectable"
code-creation,BytecodeHandler,2,20892,0x1c1776c79760,144,"TestNull"
code-creation,BytecodeHandler,2,20897,0x1c1776c79800,144,"TestUndefined"
code-creation,BytecodeHandler,2,20902,0x1c1776c798a0,547,"TestTypeOf"
code-creation,BytecodeHandler,2,20907,0x1c1776c79ae0,331,"ToName"
code-creation,BytecodeHandler,2,20912,0x1c1776c79c40,347,"ToNumber"
code-creation,BytecodeHandler,2,20917,0x1c1776c79da0,223,"ToObject"
code-creation,BytecodeHandler,2,20922,0x1c1776c79e80,530,"ToPrimitiveToString"
code-creation,BytecodeHandler,2,20926,0x1c1776c7a0a0,2004,"StringConcat"
code-creation,BytecodeHandler,2,20931,0x1c1776c7a880,450,"CreateRegExpLiteral"
code-creation,BytecodeHandler,2,20936,0x1c1776c7aa60,1488,"CreateArrayLiteral"
code-creation,BytecodeHandler,2,20949,0x1c1776c7b040,1752,"CreateObjectLiteral"
code-creation,BytecodeHandler,2,20955,0x1c1776c7b720,816,"CreateClosure"
code-creation,BytecodeHandler,2,20959,0x1c1776c7ba60,227,"CreateBlockContext"
code-creation,BytecodeHandler,2,20964,0x1c1776c7bb60,263,"CreateCatchContext"
code-creation,BytecodeHandler,2,20969,0x1c1776c7bc80,392,"CreateFunctionContext"
code-creation,BytecodeHandler,2,20974,0x1c1776c7be20,408,"CreateEvalContext"
code-creation,BytecodeHandler,2,20979,0x1c1776c7bfc0,243,"CreateWithContext"
code-creation,BytecodeHandler,2,20984,0x1c1776c7c0c0,1516,"CreateMappedArguments"
code-creation,BytecodeHandler,2,20989,0x1c1776c7c6c0,880,"CreateUnmappedArguments"
code-creation,BytecodeHandler,2,20993,0x1c1776c7ca40,904,"CreateRestParameter"
code-creation,BytecodeHandler,2,20997,0x1c1776c7cde0,476,"JumpLoop"
code-creation,BytecodeHandler,2,21001,0x1c1776c7cfc0,255,"Jump"
code-creation,BytecodeHandler,2,21005,0x1c1776c7d0c0,263,"JumpConstant"
code-creation,BytecodeHandler,2,21009,0x1c1776c7d1e0,295,"JumpIfNullConstant"
code-creation,BytecodeHandler,2,21013,0x1c1776c7d320,295,"JumpIfNotNullConstant"
code-creation,BytecodeHandler,2,21018,0x1c1776c7d460,295,"JumpIfUndefinedConstant"
code-creation,BytecodeHandler,2,21023,0x1c1776c7d5a0,295,"JumpIfNotUndefinedConstant"
code-creation,BytecodeHandler,2,21027,0x1c1776c7d6e0,295,"JumpIfTrueConstant"
code-creation,BytecodeHandler,2,21031,0x1c1776c7d820,295,"JumpIfFalseConstant"
code-creation,BytecodeHandler,2,21035,0x1c1776c7d960,311,"JumpIfJSReceiverConstant"
code-creation,BytecodeHandler,2,21039,0x1c1776c7daa0,451,"JumpIfToBooleanTrueConstant"
code-creation,BytecodeHandler,2,21044,0x1c1776c7dc80,451,"JumpIfToBooleanFalseConstant"
code-creation,BytecodeHandler,2,21048,0x1c1776c7de60,443,"JumpIfToBooleanTrue"
code-creation,BytecodeHandler,2,21052,0x1c1776c7e020,439,"JumpIfToBooleanFalse"
code-creation,BytecodeHandler,2,21056,0x1c1776c7e1e0,287,"JumpIfTrue"
code-creation,BytecodeHandler,2,21061,0x1c1776c7e300,287,"JumpIfFalse"
code-creation,BytecodeHandler,2,21065,0x1c1776c7e420,287,"JumpIfNull"
code-creation,BytecodeHandler,2,21069,0x1c1776c7e540,287,"JumpIfNotNull"
code-creation,BytecodeHandler,2,21074,0x1c1776c7e660,287,"JumpIfUndefined"
code-creation,BytecodeHandler,2,21079,0x1c1776c7e780,287,"JumpIfNotUndefined"
code-creation,BytecodeHandler,2,21083,0x1c1776c7e8a0,351,"JumpIfJSReceiver"
code-creation,BytecodeHandler,2,21088,0x1c1776c7ea00,335,"SwitchOnSmiNoFeedback"
code-creation,BytecodeHandler,2,21093,0x1c1776c7eb60,787,"ForInPrepare"
code-creation,BytecodeHandler,2,21098,0x1c1776c7ee80,164,"ForInContinue"
code-creation,BytecodeHandler,2,21103,0x1c1776c84000,315,"ForInNext"
code-creation,BytecodeHandler,2,21107,0x1c1776c84140,148,"ForInStep"
code-creation,BytecodeHandler,2,21112,0x1c1776c841e0,267,"StackCheck"
code-creation,BytecodeHandler,2,21117,0x1c1776c84300,140,"SetPendingMessage"
code-creation,BytecodeHandler,2,21126,0x1c1776c843a0,227,"Throw"
code-creation,BytecodeHandler,2,21131,0x1c1776c844a0,227,"ReThrow"
code-creation,BytecodeHandler,2,21136,0x1c1776c845a0,219,"Return"
code-creation,BytecodeHandler,2,21141,0x1c1776c84680,267,"ThrowReferenceErrorIfHole"
code-creation,BytecodeHandler,2,21146,0x1c1776c847a0,247,"ThrowSuperNotCalledIfHole"
code-creation,BytecodeHandler,2,21152,0x1c1776c848a0,247,"ThrowSuperAlreadyCalledIfNotHole"
code-creation,BytecodeHandler,2,21157,0x1c1776c849a0,208,"RestoreGeneratorState"
code-creation,BytecodeHandler,2,21162,0x1c1776c84a80,624,"SuspendGenerator"
code-creation,BytecodeHandler,2,21167,0x1c1776c84d00,260,"RestoreGeneratorRegisters"
code-creation,BytecodeHandler,2,21172,0x1c1776c84e20,211,"Debugger"
code-creation,BytecodeHandler,2,21176,0x1c1776c84f00,364,"DebugBreak0"
code-creation,BytecodeHandler,2,21180,0x1c1776c85080,364,"DebugBreak1"
code-creation,BytecodeHandler,2,21184,0x1c1776c85200,364,"DebugBreak2"
code-creation,BytecodeHandler,2,21189,0x1c1776c85380,364,"DebugBreak3"
code-creation,BytecodeHandler,2,21194,0x1c1776c85500,364,"DebugBreak4"
code-creation,BytecodeHandler,2,21199,0x1c1776c85680,364,"DebugBreak5"
code-creation,BytecodeHandler,2,21211,0x1c1776c85800,364,"DebugBreak6"
code-creation,BytecodeHandler,2,21216,0x1c1776c85980,364,"DebugBreakWide"
code-creation,BytecodeHandler,2,21221,0x1c1776c85b00,364,"DebugBreakExtraWide"
code-creation,BytecodeHandler,2,21228,0x1c1776c85c80,243,"IncBlockCounter"
code-creation,BytecodeHandler,2,21234,0x1c1776c85d80,171,"Illegal"
code-creation,BytecodeHandler,2,21257,0x1c1776c85e40,132,"LdaSmi.Wide"
tick,0x7fffb4ec197f,21305,0,0x0,4
code-creation,BytecodeHandler,2,21322,0x1c1776c85ee0,136,"LdaConstant.Wide"
code-creation,BytecodeHandler,2,21329,0x1c1776c85f80,3884,"LdaGlobal.Wide"
code-creation,BytecodeHandler,2,21337,0x1c1776c86ec0,3820,"LdaGlobalInsideTypeof.Wide"
code-creation,BytecodeHandler,2,21342,0x1c1776c87dc0,267,"StaGlobalSloppy.Wide"
code-creation,BytecodeHandler,2,21347,0x1c1776c87ee0,267,"StaGlobalStrict.Wide"
code-creation,BytecodeHandler,2,21352,0x1c1776c88000,140,"PushContext.Wide"
code-creation,BytecodeHandler,2,21357,0x1c1776c880a0,136,"PopContext.Wide"
code-creation,BytecodeHandler,2,21362,0x1c1776c88140,184,"LdaContextSlot.Wide"
code-creation,BytecodeHandler,2,21367,0x1c1776c88140,184,"LdaImmutableContextSlot.Wide"
code-creation,BytecodeHandler,2,21373,0x1c1776c88200,140,"LdaCurrentContextSlot.Wide"
code-creation,BytecodeHandler,2,21379,0x1c1776c88200,140,"LdaImmutableCurrentContextSlot.Wide"
code-creation,BytecodeHandler,2,21384,0x1c1776c882a0,244,"StaContextSlot.Wide"
code-creation,BytecodeHandler,2,21389,0x1c1776c883a0,196,"StaCurrentContextSlot.Wide"
code-creation,BytecodeHandler,2,21395,0x1c1776c88480,231,"LdaLookupSlot.Wide"
code-creation,BytecodeHandler,2,21400,0x1c1776c88580,339,"LdaLookupContextSlot.Wide"
code-creation,BytecodeHandler,2,21406,0x1c1776c886e0,4032,"LdaLookupGlobalSlot.Wide"
code-creation,BytecodeHandler,2,21412,0x1c1776c896a0,231,"LdaLookupSlotInsideTypeof.Wide"
code-creation,BytecodeHandler,2,21418,0x1c1776c897a0,339,"LdaLookupContextSlotInsideTypeof.Wide"
code-creation,BytecodeHandler,2,21424,0x1c1776c89900,3968,"LdaLookupGlobalSlotInsideTypeof.Wide"
code-creation,BytecodeHandler,2,21430,0x1c1776c8a880,347,"StaLookupSlot.Wide"
